# Time-averaged data for fix 2
# TimeStep v_TEMPERATURE v_PRESSURE v_KE v_PE v_TOT_ENG v_ECOUPLE v_ECONSERVE
136000 220.909 -70.0488 4641.67 -5546.91 -905.236 -6460.35 -7365.59
137000 224.187 -13.5403 4710.55 -5684.15 -973.603 -6392.44 -7366.05
138000 220.831 195.644 4640.04 -5681.37 -1041.33 -6325.21 -7366.53
139000 223.803 276.322 4702.48 -5677.23 -974.746 -6391.78 -7366.53
140000 222.7 -74.8263 4679.32 -5559.74 -880.422 -6485.75 -7366.17
141000 220.909 20.2731 4641.67 -5679.38 -1037.71 -6328.59 -7366.3
142000 222.537 129.061 4675.88 -5760.84 -1084.96 -6281.54 -7366.5
143000 216.942 -15.8672 4558.32 -5701.17 -1142.84 -6223.61 -7366.45
144000 222.148 48.243 4667.71 -5667.01 -999.303 -6367.18 -7366.48
145000 221.05 -211.07 4644.64 -5771.35 -1126.71 -6239.6 -7366.31
146000 220.424 -45.9754 4631.49 -5744.24 -1112.75 -6253.63 -7366.38
147000 219.519 -46.8191 4612.47 -5693.4 -1080.93 -6285.74 -7366.68
148000 220.844 164.69 4640.31 -5574.94 -934.631 -6431.96 -7366.59
149000 226.049 -116.921 4749.68 -5573.2 -823.518 -6543.12 -7366.64
150000 221.843 -451.671 4661.3 -5647.04 -985.742 -6380.53 -7366.27
151000 222.588 119.826 4676.96 -5579.58 -902.62 -6463.47 -7366.09
152000 221.691 21.3041 4658.12 -5630.98 -972.86 -6393.7 -7366.56
153000 218.417 -32.2429 4589.31 -5652.63 -1063.32 -6303.44 -7366.76
154000 216.271 -335.46 4544.23 -5562.03 -1017.8 -6348.63 -7366.43
155000 218.444 104.42 4589.89 -5608.25 -1018.36 -6347.98 -7366.34
156000 217.553 271.997 4571.16 -5581.24 -1010.09 -6356.65 -7366.74
157000 219.716 -14.0196 4616.61 -5600.6 -983.994 -6382.83 -7366.82
158000 222.83 -22.5927 4682.04 -5534.85 -852.816 -6513.49 -7366.31
159000 219.353 34.6339 4608.99 -5609.18 -1000.19 -6366.37 -7366.57
160000 217.918 -172.679 4578.83 -5595.94 -1017.11 -6349.57 -7366.67
161000 218.644 -253.949 4594.09 -5565.06 -970.975 -6395.51 -7366.49
162000 222.019 50.8534 4665 -5533.12 -868.115 -6498.37 -7366.48
163000 223.272 226.299 4691.33 -5608.59 -917.26 -6449.07 -7366.33
164000 219.591 -102.442 4613.99 -5472.98 -858.991 -6507.05 -7366.04
165000 223.33 -240.958 4692.54 -5523.96 -831.417 -6535.14 -7366.56
166000 222.286 74.7233 4670.61 -5582.69 -912.075 -6454.35 -7366.43
167000 217.565 -124.435 4571.43 -5542.96 -971.533 -6394.98 -7366.51
168000 219.061 -172.537 4602.85 -5543.07 -940.219 -6426.11 -7366.33
169000 224.086 64.5754 4708.43 -5565.98 -857.556 -6508.62 -7366.18
170000 220.113 55.6877 4624.96 -5585.19 -960.23 -6406.22 -7366.46
171000 220.088 59.1441 4624.42 -5583.81 -959.392 -6406.85 -7366.25
172000 220.84 18.4826 4640.24 -5596.32 -956.078 -6410.46 -7366.53
173000 219.412 -91.2423 4610.23 -5543.8 -933.567 -6432.34 -7365.91
174000 219.06 -132.743 4602.82 -5572.96 -970.14 -6396.25 -7366.39
175000 223.448 -31.2693 4695.03 -5612.52 -917.491 -6449.02 -7366.51
176000 223.577 -149.913 4697.75 -5656.4 -958.653 -6407.82 -7366.47
177000 219.75 -8.34407 4617.33 -5602.69 -985.359 -6380.71 -7366.06
178000 219.337 6.69408 4608.64 -5629.57 -1020.92 -6345.36 -7366.29
179000 221.825 39.7678 4660.92 -5634.54 -973.619 -6392.83 -7366.45
180000 217.691 13.0131 4574.06 -5615.14 -1041.08 -6325.48 -7366.56
181000 219.993 -43.668 4622.44 -5663.07 -1040.63 -6325.79 -7366.42
182000 220.687 -113.016 4637.02 -5688.74 -1051.72 -6314.44 -7366.16
183000 220.766 -16.8022 4638.68 -5667.04 -1028.35 -6337.84 -7366.2
184000 220.183 -70.5907 4626.42 -5634.58 -1008.17 -6358.2 -7366.36
185000 222.463 -64.3822 4674.32 -5651.78 -977.451 -6388.97 -7366.42
186000 222.132 47.4478 4667.39 -5578.75 -911.366 -6455.02 -7366.38
187000 218.725 178.024 4595.79 -5666.33 -1070.54 -6296.13 -7366.67
188000 222.001 78.7026 4664.62 -5585 -920.377 -6446.04 -7366.42
189000 218.944 -74.9664 4600.39 -5593.41 -993.015 -6373.17 -7366.19
190000 216.936 195.759 4558.19 -5599.61 -1041.41 -6324.87 -7366.28
191000 219.239 -110.282 4606.59 -5660.04 -1053.45 -6313.14 -7366.59
192000 221.828 -300.122 4660.98 -5655.08 -994.105 -6372.48 -7366.59
193000 221.239 -109.78 4648.61 -5519.05 -870.431 -6495.51 -7365.94
194000 222.637 330.303 4677.99 -5480.01 -802.016 -6563.89 -7365.9
195000 219.248 42.4957 4606.79 -5567.8 -961.007 -6405.2 -7366.21
196000 220.787 -245.616 4639.12 -5600.21 -961.09 -6405.8 -7366.89
197000 219.678 42.5148 4615.82 -5660.54 -1044.72 -6322.11 -7366.83
198000 220.147 -20.5455 4625.67 -5563.8 -938.126 -6427.93 -7366.05
199000 216.905 -77.7561 4557.55 -5539.15 -981.605 -6384.13 -7365.73
200000 220.383 51.6948 4630.63 -5586.87 -956.24 -6410.19 -7366.43
